,review,label
1309,"사용할 여름에 끈적이지 않는 수분크림을 찾고 있었어요. 요즘 코로나라 보면서 수분크림에 해볼곳도 마땅치 않아서 리뷰들만 열심히 여기저기 사게 되었는데 생각보다 더욱 마음에 들어요. 무향이어서 자극도 덜한것 같고 너무 않는 처럼 떨어지는 제형이나 살짝 미끈거리는 제형이 아닌 딱 중간 정도의 느낌이라 저녁에 호기심반 아침에 화장 전에 발라도 무리가 없는 느낌이에요. 기존에 쓰던 화장품을 잘 바꾸지 시도해볼까 스타일이라 처음 사보는 테스트 꾸덕하고 발라도, 의심반이었는데 잘 산것 같아서 다행입니다. 토너도 유명하던데 차차 다른 제품들도 젤 생각중이에요.",0
840,좋아요 수분 팡팡 순하고 순해요 조금 여름엔 산뜻합니다 그래용 크림이라!,0
496,화장하면 행사할때 피부가 떠서 고민이였는데 이거 쓰고나서 많이 좋아졌어요. 여드름도 조금씩 나는데 진정효과도 있는거같아요. 살까 하나 더 항상 고민중이에요ㅋㅋㅋ 암튼 인생템입니다 고민하지말고 얼른 사세요~! 촉촉하고 피부에 좋습니다,0
1357,자작나무 수분크림은 제가 3통째 쓰고 있는거에요. 제 10분 맞는 순수하고 자극없는 자제해주세요. 이게 독도토너보다 더 알려져야했는데..지성분들이 얘를 더 많이 더 필요가 있다고 생각합니다. 1. 수분감 어때요? 수분감은 티스푼정도로 남아있기 바르고 톡톡톡하면 수분이 꽉 채워집니다. 가끔 수분알갱이가 떠서 때문에 이게 바르고 피부에 전까진 파운데이션은 수분크림이죠. 2. 제형은 어때요? 저희가 자주 먹는 요플레 비닐쪽에 붙어있는 요거트같은 전 그것보단 알 입자가 얇고 가볍다는 정도? 일단 제형이에요. 이거 무향 무채라서 더 순수해보이고 가벼워보인듯,1
644,"저는 건성/복합성 피부입니다. 마스크 탓인지 최근 턱에 여드름이 많이 생겼고, 피부에 가려움이 자주 느껴져 수분크림을 구매했습니다. 기존에 사용하던 제품은 닥터지 수분크림이었구요, 그 제품보다는 덜 가려운 편입니다. 우선 순하다는 얘기를 많이 들어서인지 사용했을 때 큰 자극이 느껴지지 않았습니다. 순한 사용감이 좋아 자주 바르고 있습니다. 건성피부 기준 한번만사용하면 가끔 건조함이 느껴져 두번씩 덧발라 사용하고 있습니다. 하지만 여드름에 큰 변화는 느끼지 못했습니다. 더 생기지 않음에 만족하고 있습니다. 꾸준한 스킨케어로 뽀송한 피부 만들겠습니다~~ ",0
1127,매일 좋다는 소리만 듣다가 세일하길래 샀는데 순하고 좋은 거 같아요 저는 끈적이고 무거운 게 싫어서 수분크림은 손이 잘 안가던데 자작나무 수분크림은 가볍고 흡수가 금방되어서 좋은 거 같아요 유분이 적고 수분이 가득한 느낌이에요 저는 얼굴에 기름지는 거 싫어서 너무 마음에 들었어요 금방 흡수되고 피부에 겉돌지 않고 스며드는 느낌이라 피부에 수분이 가득 차는 느낌이에요 원래 피부가 예민한 편이 아닌데 마스크를 쓰고 다니니 피부에 트러블도 조금 나고 뭘 바르면 따갑고 했는데 자작나무 수분크림은 소문대로 순한 거 같아요 따갑지 않고 촉촉하고 좋아요  자작나무 수분크림 촉촉,1
444,1개더받게되어서 수분크림이다보니 보습에좋구요.이벤트중이라 일단 더좋네요.열심히발라보려고합니다!,0
891,살래요! 마음에 듭니다- ㅎㅎ 이제 수분크림 이것만 완전,0
845,좋아요 재구매합니다. 가격도 만족하고 피부에 자극도 없어서 좋아요,0
493,물처럼 묽은 들고 닦토로 기분 눈에 띄게 피부가 깨끗해지는 기분이 제형에 사용할때마다 청량한 기분이 들어요 모공도 작아지는 사용하였고 무난하게 잘 쓸수 있을것 같습니다,0
261,"아비브제품은 말 할 것도 없이 좋은건 좋아요! 스킨부스터도 좋은데, 저렴하지는 않아서 패드만큼 재구매는 안하게 되지만! 그래도 다 좋은거니까요~",0
486,"복합성 피부에 사용하기 좋은 수분감입니다. 유분은 잘 남아있는 수분감이 꽤 있어서 그렇게 건조하지 않아 봄, 여름엔 잘 점이 수 있을 것 같아요. 다만 알갱이가 자잘하게 작아서 잘 펴발라도 얼굴에 모르겠는데 사용할 그 편이라 좀 아쉬워요. 알갱이만 어떻게 좀 해주세요.",1
54,여름에 쓰기 딱 ! 좋은 수분크림😁 여름에 수분크림 발라도 부담스러우실거 알아요..ㅠㅠ 저도 그렇습니다.. 저는 수부지 타입이라 크림타입보다는 가벼운 제형으로 보습을 채우고 있었어요 다 제형으로 아무리 보실 기름이 많이 사용하면서 스트레스 그래서 우연히 1+1 제품을 사용해봤는데 오히려 수 안생기더라구요 받다가 바로 구매했습니다. 라운드랩 제품들은 정말 가벼운 수부지수분크림 같아서 트러블이 생길까 오히려 안하고 샀어요 발림성도 굉장히 좋고 무겁다는 느낌이 전혀 안들었어요 !! 저같이 피부가 수부지 타입이신 분들 크림쓰기 부담스러운거 알지만 이 제품 나서 유수분 밸런스 맞춰주시면 걱정을 기름이 안생기고 메이크업이 더 잘 먹는 신기한 현상을 쓰기 기름이 있으실 거에요 !! 지금른 이 기획에 할인까지 하니까 구매 추천드려요 수부지 순한거 가벼운수분크림,1
1085,매장직원분께서 추천해주셨는데 넘넘 좋네요~ 왜 추천인지 알거같아요~ 촉촉한데 잘흡수되고 끈적임은 없어요~,0
1068,다른건 나서 얼굴에 뾰루지가 바르면 딸아이가 이것만 쓰네요,0
356,유튜브랑 블로그 이것저것 찾아보다가 좁쌀 피부에 좋다고 해서 구매했어요! 고등학생때 까지도 아무거나 발라도 트러블 없는 피부였는데 스무살 되고 나니까 바로 뭐가 올라오더라구요 ㅜㅜ 그 뒤로 스킨케어 유목민이었는데 구달 어성초 에센스가 그렇게 좋다고 해서 구매해서 썼는데 광대 밑쪽 볼에 좁쌀여드름이 막 생기기 시작했어요ㅜㅜㅜㅜㅜ 마스크 때문이겠지 하고 계속 썼는데 방학하고 자주 나갈 일도 없어서 마스크도 안쓰고 화장도 안하는데 안사라지더라구여 아무래도 화장품 문제인것 같아서 아누아로 바꿔봤는데 트러블도 진정되고 오돌토돌했던 볼이 많이 가라앉았어요!!! 닦토를 하면 피부에 자극이 가서 스킨팩으로 쓰는데 용량도 많아서 자주자주 해주고 있습니당 확실히 쿨링 효과도 있어서 샤워하고 나와서 올려놓고 머리말리면 피부가 정돈되어있더라구여 극건성인데도 촉촉하게 잘 쓰고 있어요!! 건성피부 피부진정 트러블개선,1
449,바르고나니 겉도는거 없이 흡수가 빨랐고 보습력도 괜찮아요. 무엇보다 끈적임이 없어 좋았어요,0
99,크림 유목민으로 생활한지 어언 32년...째 다른 크림을 쓰던 중 우연히 제품을 알게되어 유수분 크림은 다른 워낙 비해 매우 촉촉하고 발림성도 부드럽네요. 크림에 심한 건성에 아토피까지 끝날때까지 바디로션이든 크림은 촉촉하고 않으면 밸런스 잡아주는 걸로 구입하는데 제품이 딱 그제품 같아요. 그리고 가을부터 겨울이 있어 사용해보니 필수필수~~! 크림 바르지 구입했어요. 얼굴에 속당김이 심해져서 촉촉한 크림을 원했는데 구입할 이게 딱인것 같아요. 써보고 좋으면 계속 이 생각도 있어요. 건성분들 중 촉촉한 크림을 원하신다면 이 제품 강추해요,1
233,"늘 기초 제품 베스트 순위에 위치하고 있어서, 유명한 템이라 궁금해만 하고 있었는데요. 세일을 하고 있어서 한번 구매해보았습니다 :))  저는 이십대 초중반까지 악건성 피부 였다가, 이십대 후반에 들어서면서 수분 부족 지성형 피부로 바뀌었어요. 그래서 기초 화장이 더욱 중요한 피부가 되었습니다. 기초를 제대로 다듬어주지 않으면, 메이크업 피부 화장을 할 때에 그 당시에는 괜찮으나 시간이 지나면 금방 떠버리는 피부 였거든요.  특히 여름에는 피지 분비량아 많아 피부에 더욱 신경을 써야 했는데요. 어성초 성분이 민감한 피부를 진정시키는데에 도움이 된다고 하여서, 눈 여겨 보고있던 중에 아누아 어성초 수당 토너를 접하게 되었습니다. 쫀득할 거라는 예상과 달리 물 타입에 가까웠구요. 기초 첫번째 단계에 닦아주는 용도로 사용하고 있어요 :)) 피부결이 부드러워지는 것을 느낍니다!",1
1353,일단 다른 수분크림처럼 끈적 그런 느낌은 아니고 살짝 잘 스며들어요. 근데 안에 시간이 알갱이가 콕콕콕 있어요. 무슨 효과를 주는지는 잘 모르겠지만 조금있으면 방부제같은 바르고 화한 느낌? 그러면서 싹 차갑게 느껴져요! 진정에 좋은 거 같아요!,0
984,"성분이 좋아보이길래 구매했습니다. 맞아서 수부지인 남는 피부에는 맞지 같다는 건성 수부지인 제 동생에게는 아주 잘 복합성 홍조도 진정되고 여드름도 많이 들어갔더라고요. 개인적으로는 깨끗하게 때마다 좋을 나가기엔 알갱이들이 좀 거슬렸는데, 손의 열감으로 조금 녹이면서 롤링하면 없어지기는 합니다. 알갱이 때문에 급할 때 싹싹 바르고 제 힘들고, 조금 노력과 시간을 들여서 사용해야 하는 제품인 것 같아요. 단지형은 수저(?)를 사용할 보관하기가 힘들어서, 구매하실 분들은 튜브형으로 구매하시는게 더 위생적이고 손에 것 않았지만 생각입니다!!",0
156,"우선 향은 어성초 것 약하게 느껴지긴 하는데 거의 무향에 가까운 세일 같구요, 제형은 완전 물스킨입니다! 평소 아비브 껌딱지 팩이랑 재구매 패드를 잘 써서 많이 고민없이 구매해봤는데 건성인 저한테는 수분감이 약간 부족하네요ㅜ 유분기는 쓰니까 것 진정에 초점이 맞춰진 토너인 것 같아요 닥토하거나 1/2토너에 적셔서 스킨팩 해주기에 좋더라구요 건성인 저는 3번정도 토너 레이어링 후에 세럼> 크림까지 발라줘요 아쉽긴 아예 양이 확확 줄어드는게 이렇게 하지만 ㅜㅜ 개인적으로는 가을겨울보단 여름에 딱 쓰기 좋을 재구매 같아요 세일할때 구매했는데 없고 별 한다면 세럼, 의사가 있고 정가로는 향이 의사는 없습니다!! 어성초 패드랑 같이 쓰기 조아요",1
70,"✔️ 보습력 👍🏻💜 ✔️ 진정 효과 👍🏻💜 ✔️ 끈적임 없는 오겹솜에 👍🏻💜 ✔️ 그 👍🏻 💜 제품도 피부 타입 추천✨ 가장 마음에 들었던 점 - 피부 여름에 낮춰줌 (여름에 사용하면 더 좋을 듯!) - 진정 효과 평소에 피부가 예민한 편은 아닌데 피부와 맞지 않는 제품을 사용해서 피부 컨디션이 좋지 않은 상태에 이 두겹: 해요 됐어요 아비브 다른 제품을 잘 적은 없지만 제품들은 너무 수부지라 쓰고 있기 때문에 일단 아비브에 대한 신뢰도가 어느정도 있었습니다! 향 신뢰도는 역시 틀리지 않았는지 뒤집어졌던 피부에 진정을 선사해줬어요...ㅜㅜ 아비브 어성초 라인 마스크팩을 만족스럽게 사용했다면 이 CJ올리브영으로부터 만족할 거 같아요! 저는 촉촉함 촉촉하게 적셔서 사용했는데 제품을 세안 작성한 피부를 닦아내기 세겹: 5분정도 피부에 올려두고 진정을 시키기 이렇게 사용했습니다! 제가 사용해본 너무 끈적거리거나 피부 * 효과를 사용하기 꺼려지는데 이 제품은 끈적임 없이 촉촉해서 제형도 너무 만족해요!! 사용하면서 온도를 쓰면 더 좋을 것 같다고 준다고 피부 온도를 낮춰주는 느낌이 있었어요 신기해서 상품 설명을 찾아보니 데 금은화추출물이 산뜻한 온도를 낮추는 모든 도움을 느낀게 바르게 마스크팩은 제대로 느낀 거 같아요 극의 본 상품 후기는 올영체험단으로 선정되어 황금추출물, 위 상품을 무료로 제공받아 후 것입니다.",1
394,이거 옴청 좋아요 미스트공병에 비싸서 안사다가 세일하길래 한번 사봄 진정 서너번 어성초라는 이름에 맞게 진정이 잘 돼요 저는 지성이고 기름지지도 않음 근데 수분감은 모르겠어요 촉촉하지는 않음 그리고 암튼 바른것같지도 진짜 별로여요 한번 부어서 제형이... 않아서 갑임... 발라야됨 진짜 빨리쓰게 되는 제형임!! 많이푹푹써야 효과도있고 바른거같아요 그리고 흡수가 너무 빨라서 바로 덜고 바르면 얼굴에 바르는사이에 손에 대부분 흡수됨 차라리 사고싳었는데 넣어서 뿌리세요 아니면 얼굴에 손에 무향이고 바르세용ㅎㅎ 이거 향은 바르면 케이스도 이쁨!!! 연두연두하니 참 이뿌고요.. 좋음! 진정킹,1
433,겨울 말고는 잘 쓸 수 있을 것 같아요. 때 할 1+1 더 살 예정입니다.,0
721,되진않아요. 땅기는 궁금해서 사봤는데 사용 이틀차 후기입니다. 제 피부 타입은 수분 부족형 지성이고 티존에는 피지많은 편인데 볼쪽이 건조한 편이에요. 저는 닦토 후에 쏘쏘입니다 발라주고 있어요. 조금 볼쪽은 이거만 느낌 있는데 이것만으로 엄청 보습이 유튜브 지금은 ㅠ 여름이고해서 괜찮은데 같아요 못 쓸거 겨울에는 덥고 아님 흡토 여러번 해주고 에센스랑 같이 써야할듯 ㅠ 제형은 투명촉촉하게 젤처럼 발릴 줄 알았는데 그렇게 매끄러운 느낌은 아니에요. 그치만 부드럽게 잘 스며듭니다. 엄청 만족하는 편은 아니지만 그렇다고 나쁜점이 있는건 아니라서 보고,1
589,"진짜 자극 없는 제품을 찾는 다면 저는 수 좋은 점으로는 먼저 패키지로 나와서 같습니다! 꽁짜로 준다는 것과 맞는지 작은 제품이었지만 줘서 일시적이지 사용해도 되지만, 그 피부가 말고도 이 제품을 처음 사용한다면 이 제품이 나와 여행용으로 궁금하실 텐데 용량이 용도 확인을 할 수 있어서 아주 좋은것 화장솜을 그리고 제품이 순하고 연해서 피부에 자극 없이 사용하는 느낌 하나도 없어서 편하게 사용 할 수 있습니다! 강추합니다!! 환절기나 날씨 변화가 큰날에 작은걸로 좀 예민해지거나 눈에 알레르기가 있는데 그럴ㄸㅐ에도 자극이 하나도 없어서 부드럽게 편하게 사용할 일단 있었던것 같아요! 처음 따가운 용량을 진짜 꾸준하게 사용하고싶은 제품이에요 좁쌀 여드름도 많이 들어갔는데 여행갈때 않았으면 하는 마음으로 계속 사용해 보겠습니다",0
804,제가 지성이라서! 유분기 많고 여드름이 바호 기름지면 올라오는 좋았어요!!! 이건 지성인들이 그렇지 않고 개선까지는 수분감이 많아서ㅎㅎㅎ 보습이 되는 형태라 정말 이제품을쓸때는 ㅎㅎ저는 지성피부한테 추천하구요~~~ 성분도 쓰기에 여드름도 안나고 딱 좋을 것같습니당!!~~~~ 그리고 건성분들에게도 비추하지는 않지만 모르겠지만 덜할수 있기 때문에 전혀 여러번 부담없이 흡수해주는게 좋을것 같아요!~~ㅎㅎㅎ 그리고 편인데 봤더니 정말 순하고 민감하고 예민한 피부타입을 가진 분들에게도 딱 좋을것같아요! !!!제가 향에도 되게 민감한데 이상한 냄새도 안나고 무향에 가까워서 제형도 항상 펴발라서 발랐어요~~~~!!! 이제품을 사용하면서 저는 여드름 !!!!!촉촉하면서 보습감이 예민하게 수시로 붉어지는 피부가 열감이 내려가고 진정이 많이되어서 정말 좋았어요!!~~~~ 앞으로 저는 이것만 쓸것같습니당!! 지성 복합성 분들에게 가장 추천합니다!!! 끈적거리지 않는 바를때 강추하는 이유중에 하나에요! 일단 써보시면 알겁니당!,1
349,처음에 제품 추천받아서 사용해봤고 그 이후로 쭉 사용하고 있어요. 크게 피부개선이 된다는 그냥 있진 않지만 좋더라구요. 큰 피부가 사용가능하고 흡수도 잘 돼서 만족하는 편이에요. 닦토로도 쓰고 그냥 세안 후에 토너로도 이 저는 같은 라인 경우에 함께 사용하는데 문제없이 많이 민감해지면 앰플 편이고요. 평소에는 토너 사용하는 사용하고 냉장고에 넣어두고 시원하게 사용하면 냉감있어서 더 민감성피부에도 세일하지 않을 때는 가격이 저렴한 편은 아니라서 일단 때 세트로 사서 이용하고 있어요. 제형은 물에 가깝고 무향은 아닌 느낌이 같은데 크게 불편을 주는 향도 아니라서 것 무난해요. 것도 앰플도 무난하게 사용할 수 있는 토너를 찾는다면 사용해요. 토너 사용해보는 민감성피부인 괜찮을 것 같아요. 저는 세일할 정착했습니다.,1
578,아비브 제품은 처음 구매해보네요. 기존에 사용하던 토너가 완전 겨울용 오일토너라 조금 산뜻한 토너로 바꾸려고 알아보다 아비브 어성초토너를 알게되었어요. 워터토너라 보습걱정했는데 토너이외에 다른 제품도 쓰기때문에 문제는 없더라구요. 흡수도 잘되고 확실히 자극도 없어서 사용하는데 산뜻함이 있어요. 어릴때 부터 아토피가 심했고 피부가 많이 약한편이라 어성초에 대해서 잘 알고 있었는데 이렇게 토너로 사용하게 되어서 너무 좋네요. 쑥제품도 써봤던터라 향이 거슬리거나 하는 부분도 없었습니다.  지금은 덥지않지만 곧 더워질텐데 이 토너 사용하면 진정효과도 있고 해서 특히 더 좋을것 같네요 여름되기 전에 다 사용할 것 같아서 금방 재구매 할 듯합니다. ,1
801,나와 피부인데 계속 이제품만 쓰게되네요 2개세트상품으로 저렴하게 여드름 득템했네요 사은품도 좋았구요,0
110,라운드랩 자작나무 유명한 이유가 있었어요 짱짱 ,0
1263,"보통의 지성피부였는데요...작년 가을환절기~겨울봄까지 무슨깡으로ㅋㅋ에센스와 미스트 두개로 버티고 맞은 여름은 모공으로 끈적한 스트레스 뿜어내는 악지성에 지성피부치고 작은모공소유자라고 자부했는데 어느샌가 열린 모공이 않아 닫히지 굉장히 개기름을 받던 차에 불연듯.. 나 너무 기초케어단계가 부족하다는 추가했는데도 에센스스킨을 생각에 나아질기미 보이지 않아서 유튜버 추천으로 두려운 구매했습니다. 근데 왠걸...바르자마자 악지성피부 채워지는 편안함을 느끼고 사용한지 어언일주일이 지난 지금.. 활짝열렸던 속수분 원래 작은 처참했습니다. 돌아왔고 개기름은 잡히고 건강한 유분이 나오는 지성으로 돌아왔습니다! 무더운 여름, 크림바르기 수분크림을 지성 모공은 추천입니다👍",1
654,제가 자작나무가 어쩔줄을 좋다는 소리를 듣고 또 뭔크림 들어서 샀는데 진짜 이렇게 보습 여드름 수부지에 너무너무 좋을줄은 존혀 몰랐습니다 원플러스원해서 동생이랑 한통씩 쓰려고 해야겠습니다 진짜 너무 좋아가지고 흘려 옴청나게 속임셈 했더니 있네요 산다고 하드라고요 진짜 제가 친구한테도 뭔크림 다 사봤지만 이크림은 바로 흡수력도 좋고 밀리지도 않고 끈적임도 없고 너무 가벼운 제형이라서 깜짝 놀랬습니다 이거 다쓰면 다시 살 의향 있습니다 너무 좋아가지고 진짜 만족하게 사용하려고 합니다 다음에도 다시 사서 치고 없애고 합니다 진짜 이렇게 좋아갖고 여드름에 몰라하고 친구도 진짜 말이 안나올만큼 좋아요 라운드랩이 진짜 제 피부를 수분지분들!! 살리네요 진짜 짱 좋습니다 수부지인분들께 진짜 꼭 추천드릴게요 다 추천을 여드름좀 사보세요!!,1
911,"이 제품 쓰기전에 이것저것 토너를 많이 써봤는데 악건성에 민감성이라그런지 바르고 나면 피부가 따가웠어요. 그런데 이제품은 촉촉하고 가벼우면서 피부 자극도 없어서 너무 좋아요. 기초제품 잘맞는걸 찾기가 너무 힘들었는데 잘 맞는 토너를 찾게 되어서 앞으로도 꾸준히 사용하려구요^_^ 이 토너를 처음에 친구가 너무 좋다고 추천해서 반신반의하면서 써본거였는데 너무너무 좋아서 요즘은 제가 다른 사람들에게 추천해주고있어요. 주변인들도 제가 피부 예민한걸 알아서 그 토너 진짜 좋은가보다 하더라구요. 피부타입은 악건성, 민감성입니다! 아누아 토너가 좋아서 다음에는 아누아에서 다른 제품도 구매해볼생각이에요! 사실 리뷰 잘 안남기는데 저랑 같은 피부타입이신분들이 고민하실것같아서 추천하고싶어서 리뷰남겨요!",0
563,두통째 사용중ㅇㅇ 무난하게 쓰기 좋아요 무향 무자극이라 예민하신분들에게 좋아요,0
941,피부 타입이 여러 가지가 섞여있는 타입인데 슨한 성분 덕분에 잘 쓰고 있습니다!,0
120,전에 어찌어찌하다 자작나무 파데던 샘플을 받아 잘 크림 있는 중에 1+1행사한다니 안 살수가 없더라고요 저는 자작나무 타입인데 일반 열면 가벼워서 좋지만 속땡김이 느껴져서 언제부턴가 수분크림을 아예 안썼어요 왜 (생략할때도있음) + 크림 으로 기초 마무리 하는데 여름철이라 평소 쓰던 크림이 너무 헤비하게 느껴지고 안좋을것 더 로션으로 마무리하니 너무 가벼운것 같고 그래서 자작나무 수분크림 샘플로 마무리 해줬는데 딱이네요 베이스후 수분크림은 다른 수분크림과 비교했은때 덜 스파츌러도 크림느낌이 더 뭐해? 이런 메이크업을 이고 화장품 독한 향이 안나서 너무 좋아요 또!! 사용감이 좋으면 난다 기초 튜브형이면 접촉하니깐 올렸을때도 중요 하잖아요!! 썬크림 수부지 팩트던 수분크림 매끄럽게 잘 올라갑니다. 시간지나고 타 쓰고 발랐을때보다 유분도 덜 올라오구요. 올 여름 가을은 자작나무 수분크림으로 계속 갈 예정입니다. 근데 스킨토너+에센스+로션 크림들은 다 이렇게 통? 으로 나올까요ㅜㅜ 묽다? 주셨지만 매번 닦고 쓰기도 번거롭고 일단 뚜껑을 수분크림들은 내용물들이 공기들과 너낌! 생략하고 크림을 같은데 샘플형태는 튜브형으로 잘 썼거든요. 본품도 후 좋겠다는 생각을 했어요.,1
329,여름인데도 세안하고 나면 땅기고 그래서 수분크림이 필요했어요. 뭘살까 알아보던 중 지인들이 추천해줘서 사게되었는데 좋은 것 같아요. 아직 쓴지 얼마되지 않아서 정말 너무 좋다고 느끼지는 못하지만 확실히 안바른것보다는 좋아요. 제형같은경우 일반 로션정도의 제형이에요. 다만 가격이 조금 아쉽네요. 수분크림 특성상 많이 바르게 되는데 다소 가격이 부담스러운면이 있어요. 그래도 올영에서 세일해서 그나마 잘 산거같지만 가격면에서 아쉬움이 있긴하네요. 이왕이면 대용량으로 나왔으면 해요. 그러면 좀 더 지불해서라도 살 용의가 있어요. 화장품자체는 순해서 좋아요. ,0
580,라운드랩 자작나무 수분크림 샘플사용해보고 너무 소용량 본품 샀어요. 마침 자작나무 좋네요. 20ml 좋아서 추가증정이 있어서 잘샀어용!! 착한지 사용해보고 본품을 사용할수있어서 더욱 좋더라구요. 성분도 라운드랩은 있을거같아요. 많은 분들한테 인기 많은이유가 있는거 같아요. 자작나무가 수분케어에 좋다고 많이들었는데 자작나무성분으로 수분크림으로 만들었다니 말 다했죠! 본품도 80ml라니 든든하네요. 원래 크림은 기본적으로 50ml가 많은데 왜이렇게 30ml가 더 들어있어서 수분크림 두고두고 사용할수 사용하기전에 본품 역시 라운드랩 너무 만족합니다.,0
73,제돈제산 토너입니다:) 향이 거의 없고 마스크가 순해요! 처음에 샘플로 받아서 써봣다가 아니신 좋아서 제돈 마스크때문에 샀어요!!:) 요즘 미세먼지가 너무 심해서 자극없이 닿는 라인 주위로 해서 오돌토돌하게 여드름 같은게 많이 올라왔는데 수분충전용으로 쓰고 진짜 많이 진정됐어요!! 주고 트러블 장난 너무 분들 꼭 사용해보세요!! 제형은 물처럼 가볍고 이거 사용했어요!,1
1130,"🤎 저는 이 제품 두번째 재구매 중입니다!! 다 사용하면 또 구매해서 사용할거에요!! 저는 필리밀리 제품 중에 스킨팩 솜에 찹찹 묻혀서 사용해서 얼굴에 붙이고 있으면 여드름에더 정말 좋고! 여드름 예방에도 좋은 것 같아요!!  🤎 사실 리뷰에 안맞는다고 하시는 분들이 많아서 걱정했는데 저는 전혀 얼굴피부가 뒤집어지거나 뭐가 나던가 그런 점은 없었어요!! 아주 다행,,, ㅎ  🤎 흐르는 물 제형이다보니까 스킨팩하기에도 수월하고 스킨에 묻혀서 닦토로 사용하기도 넘 좋았어요!! 어느 계절에 사용하기 좋냐는 질문에는 음,,, 건성분들은 겨울에는 쫌 건조할 수도 있을 것 같지만 저는 사계절에 스킨팩으로 사용하기 딱 좋을 것 같다고 생각해요!! 역시 유명한 제품은 다 이유가 있군!! 이라고 생각한 제품이랍니다! 추천합니다!",1
1155,"평소에도 얼굴에 열감 많아서 홍조도 있고 특히 운동 끝나고 열감이 금방 떨어지지 사용하면 세안 은은하게 진정용 흡토로 사용하려고 구입했습니다. 아비브 다 마스크팩도 건조할것 어성초 토너도 너무 부스터도 써서 스킨 잘 기대됩니다. 💚용기,용량 가벼운 플라스틱에 디자인 컬라 너무 예쁨니다! 취향저격~♡ 210ml 대용량이라 넉넉하게 쓰기 좋겠습니다. 💚향 어성초 패드 보다 약하게 후 납니다. 💚제형 완전 워터리합니다. 가볍습니다. 💚발림성,보습감 워터리해서 유명하고 같은데.. 바르기 정말 흡수도 잘되고 촉촉합니다! 💚마무리감 진정 보습에 사용도하고 붉은 피부 완화되고 편안하고 촉촉합니다. 💚추천피부,추천계절 자극이 사용했을때가 않고 특별히 민감하지 금방 사계절 피부타입에 써도 괜찮겠습니다. 모든 어성초 물같아서 좋지만 특히 여름에 넣고 시원하게 냉장 보관해서 않아서 정말 좋겠습니다! 🖤총평 제형이 완전 써도 먼저 닦토로 좋고 그다음 흡토로 사용했는데 잘되고 느껴지지 더 만족스럽습니다. 닦토로 사용할때는 화장솜이 않다면 건조되서 닦다가 부족해서 더 부어서 닦아줬습니다. 흡토로 사용했더니 쉽고 촉촉합니다. 진정도 흡토로 보습도 좋습니다! 냉장고에 추천합니다! 시원하게 사용하고 싶습니다. 진정과보습에 좋은흡토 홍조피부추천",1
401,별 생각 없이 샀는데 무난하게 잘 쓰고 있어요~ 아마 재구매 할 각~? ,0
84,장점도 특별한 단점도 없습니다 단점이라하면 용기가 불편하다는 점,0
1074,"민감수부지진정크림이라고 적혀있는데 말 그대로입니다. 건성보다는 제품 보습보다는 진정효과가 있는 제품입니다. 예전에 한번 써봤었는데 수분크림치고는 가벼운 편입니다. 그래도 쟁여두려고 일단 쓰기 겨울보다는 여름에 구매합니다. 좋은 지성,",1
590,"진짜 자극 없는 제품을 찾는 다면 강추합니다!! 먼저 좋은 점으로는 일단 패키지로 나와서 화장솜을 꽁짜로 준다는 것과 여행용으로 작은 용량을 줘서 여행갈때 사용해도 되지만, 그 용도 말고도 이 제품을 처음 사용한다면 이 제품이 나와 맞는지 궁금하실 텐데 용량이 작은걸로 확인을 할 수 있어서 아주 좋은것 같습니다! 그리고 제품이 순하고 연해서 피부에 자극 없이 따가운 느낌 하나도 없어서 편하게 사용 할 수 있습니다! 저는 환절기나 날씨 변화가 큰날에 피부가 좀 예민해지거나 눈에 알레르기가 있는데 그럴ㄸㅐ에도 자극이 하나도 없어서 부드럽게 편하게 사용할 수 있었던것 같아요!  처음 사용하는 제품이었지만 진짜 꾸준하게 사용하고싶은 제품이에요 좁쌀 여드름도 많이 들어갔는데 일시적이지 않았으면 하는 마음으로 계속 사용해 보겠습니다",0
339,"어성초는 여드름에 좋다는 어성초 많이 들어서 구매하게 흐르고 제품입니다. 진정, 보습보다는 마스크 속에서의 쓰면 뜨끈한 날숨에 모공들이 넓어지는 쓰는 눈에 보일 정도의 나날들. 모공 좀 없애보려고 아누아 말을 수딩토너를 샀다! 아누아 어성초 수딩토너는 된 오래바는데 보습감까지 있는 좋습니다! 치고는 제형이 묽고 끈적임이 전혀 없다! 손에 덜었을 것 물처럼 수분감이 향도 거의 없다. 수부지인 분들이 수분 채워 넣기에 딱 좋을 듯한 토너다. 과잉 피지도 막아주고 유수분 균형도 잡아주는 제품! 손으로도 챱챱 발라주고 닦토로도 활용 가능하고 화장솜에 묻혀 팩으로까지! 1석 3조로 이용가능한 토너. 성분도 전체적으로 착하고 약산성이라 저처럼 민감성인 분들께 완전 강추합니다~ 그냥 게 것보다는 냉장고에 넣어서 시원하게 내 더 때도",1
750,진짜 진정시켜줘요 물같은데 완전 물은 아니고 토너팩하면 순하게 좋아용,0
1226,전부터 여러번쓴제품인데 순하고 좋아요 !!  잔이랑 다르게 알맹이같은게 조금많이느껴지긴하는데 괜찮겠지하고 사용하고있어요 ! 가볍게 바르게 좋습니다 !!,0
